id,split,semantic_id,pattern_id,group_tag,role,text,semantic_same_ids,tfidf_top1_id,tfidf_top2_id,tfidf_top3_id,tfidf_top4_id,tfidf_top5_id,tfidf_top6_id,tfidf_top7_id,tfidf_top8_id,tfidf_top9_id,tfidf_top10_id,tfidf_top11_id,tfidf_top12_id,bm25_top1_id,bm25_top2_id,bm25_top3_id,bm25_top4_id,bm25_top5_id,bm25_top6_id,bm25_top7_id,bm25_top8_id,bm25_top9_id,bm25_top10_id,bm25_top11_id,bm25_top12_id,jaccard_top1_id,jaccard_top2_id,jaccard_top3_id,jaccard_top4_id,jaccard_top5_id,jaccard_top6_id,jaccard_top7_id,jaccard_top8_id,jaccard_top9_id,jaccard_top10_id,jaccard_top11_id,jaccard_top12_id,tfidf_top_ids,bm25_top_ids,jaccard_top_ids,overlap2_3metrics_ids,overlap2_3metrics_count,overlap3_3metrics_ids,overlap3_3metrics_count,text_len_char,text_len_word,tf_idf_tops,jaccard_tops,bm25_tops,overlap2,overlap3,U2,U3,nvidia/llama-embed-nemotron-8b,neighbors_union,neighbors_union_count,qwen3-4b,qwen3-8b
547,train,sem_0002,call:past_simple,para4,tense,He called my teacher.,308;356;709,709,343.0,276.0,60.0,358.0,514.0,308.0,907.0,288.0,756.0,44.0,692.0,343,709,756,514,557.0,308.0,942.0,60.0,229.0,773.0,358.0,667.0,709,756.0,514.0,557.0,308.0,953.0,461.0,740.0,60.0,370.0,612.0,667.0,709;343;276;60;358;514;308;907;288;756;44;692,343;709;756;514;557;308;942;60;229;773;358;667,709;756;514;557;308;953;461;740;60;370;612;667,60;308;343;358;514;557;667;709;756,9,60;308;514;709;756,5,21,4,709;343;276;60;358;308;514;288;907;756;692;202,709;756;514;557;308;44;58;60;202;229;262;276,756;709;343;557;514;308;60;229;44;358;202;667,44;60;202;229;276;308;343;358;514;557;709;756,60;202;308;514;709;756,44;60;202;229;276;308;343;356;358;514;557;709;756,60;202;308;356;514;709;756,709;60;358;927;756;514;276;557;262;773,60;202;203;229;262;276;358;434;514;557;709;756;773;907;927;942;981,17,709;229;276;756;907;60;262;202;927;434;358;942;203;981,709;229;276;756;907;60;262;202;927;434;358;942;203;981
548,train,sem_0213,pref:front_place,para3,order,"at the town, We love water.",116;409,409,71.0,,,,,,,,,,,409,164,556,256,873.0,878.0,642.0,70.0,422.0,640.0,9.0,144.0,409,164.0,12.0,878.0,378.0,346.0,61.0,873.0,642.0,256.0,146.0,556.0,409;71,409;164;556;256;873;878;642;70;422;640;9;144,409;164;12;878;378;346;61;873;642;256;146;556,164;256;409;556;642;873;878,7,409,1,27,6,409,164;409;12;61;146;256;346;378;556;642;873;878,409;164;256;556;873;878;642;70;551;812;21;422,164;256;409;556;642;873;878,409,116;164;256;409;556;642;873;878,116;409,,,0,,
549,train,sem_0237,move:decl,para3,base,We travel to the station.,148;803,998,322.0,148.0,287.0,397.0,17.0,809.0,292.0,29.0,948.0,803.0,313.0,148,287,322,998,397.0,803.0,809.0,673.0,17.0,304.0,188.0,948.0,148,287.0,803.0,998.0,322.0,397.0,809.0,82.0,583.0,853.0,17.0,292.0,998;322;148;287;397;17;809;292;29;948;803;313,148;287;322;998;397;803;809;673;17;304;188;948,148;287;803;998;322;397;809;82;583;853;17;292,17;148;287;292;322;397;803;809;948;998,10,17;148;287;322;397;803;809;998,8,25,5,998;322;148;287;397;17;292;809;29;948;313;730,148;287;322;803;998;397;809;17;29;82;188;292,148;998;287;322;397;803;809;304;17;673;188;292,17;29;148;188;287;292;322;397;803;809;998,17;148;287;292;322;397;809;998,17;29;148;188;287;292;322;397;803;809;998,17;148;287;292;322;397;803;809;998,148;287;730;803;753;583;140;998;322;526,140;148;287;292;322;397;467;526;583;662;670;717;730;753;803;853;863;998,18,287;998;730;322;148;583;526;397;803;140;717;467;670;863;753;292;662;853,287;998;730;322;148;583;526;397;803;140;717;467;670;863;753;292;662;853
550,train,sem_seed_play_future_will,play:future_will,singleton,single-seed,We will play a song.,,851,139.0,892.0,984.0,473.0,124.0,134.0,198.0,267.0,726.0,30.0,59.0,851,892,726,139,124.0,984.0,473.0,134.0,485.0,267.0,198.0,523.0,892,851.0,726.0,781.0,808.0,124.0,984.0,473.0,398.0,833.0,168.0,997.0,851;139;892;984;473;124;134;198;267;726;30;59,851;892;726;139;124;984;473;134;485;267;198;523,892;851;726;781;808;124;984;473;398;833;168;997,124;134;139;198;267;473;726;851;892;984,10,124;473;726;851;892;984,6,20,5,851;139;892;984;473;124;134;726;198;267;485;30,892;851;726;124;134;139;168;348;398;473;781;808,851;892;726;984;473;139;124;134;485;267;808;198,124;134;139;198;267;473;485;726;808;851;892;984,124;134;139;473;726;851;892,124;134;139;198;267;473;485;726;808;851;892;984,124;134;139;473;726;851;892,892;124;139;505;851;473;398;134;726;311,124;134;139;147;198;311;398;473;505;656;726;851;892,13,892;505;139;473;851;124;198;656;147;398,892;505;139;473;851;124;198;656;147;398
551,train,sem_0263,pref:decl,para3,base,We like water.,342;963,289,963.0,409.0,314.0,135.0,0.0,957.0,750.0,,,,,963,289,21,409,812.0,323.0,314.0,135.0,548.0,924.0,155.0,447.0,963,289.0,314.0,409.0,812.0,21.0,323.0,135.0,155.0,,,,289;963;409;314;135;0;957;750,963;289;21;409;812;323;314;135;548;924;155;447,963;289;314;409;812;21;323;135;155,21;135;155;289;314;323;409;812;963,9,135;289;314;409;963,5,14,3,289;963;409;135;314;0;957;750,963;21;289;314;409;812;135;323;155,963;289;21;812;409;314;323;135;155;548;447;0,0;21;135;155;289;314;323;409;812;963,135;289;314;409;963,0;21;135;155;289;314;323;342;409;812;963,135;289;314;342;409;963,409;289;963;812;21,21;289;323;409;812;963,6,409;289;963;812;21;323,409;289;963;812;21;323
552,train,sem_0059,watch:present_cont,para3,tense,He is watching a game.,159;719,940,811.0,159.0,925.0,644.0,251.0,681.0,,,,,,940,786,811,462,719.0,159.0,299.0,279.0,779.0,564.0,504.0,891.0,159,462.0,719.0,786.0,891.0,940.0,504.0,406.0,19.0,150.0,866.0,614.0,940;811;159;925;644;251;681,940;786;811;462;719;159;299;279;779;564;504;891,159;462;719;786;891;940;504;406;19;150;866;614,159;462;504;719;786;811;891;940,8,159;940,2,22,5,940;811;159;925;644;251;681,159;462;719;786;504;891;940;19;150;406;614;866,940;811;786;462;719;159;891;504;325;40;751;279,159;462;504;719;786;811;891;940,159;940,159;462;504;719;786;811;891;940,159;719;940,159;719;681,159;681;719;925;940,5,159;940;681;719;925,159;940;681;719;925
553,train,sem_0142,move:decl,para3,base,You visit at the cafe.,165;729,729,378.0,717.0,642.0,467.0,327.0,662.0,928.0,146.0,830.0,107.0,93.0,729,378,146,107,717.0,521.0,93.0,404.0,642.0,246.0,662.0,467.0,729,717.0,521.0,378.0,93.0,146.0,107.0,404.0,977.0,642.0,467.0,830.0,729;378;717;642;467;327;662;928;146;830;107;93,729;378;146;107;717;521;93;404;642;246;662;467,729;717;521;378;93;146;107;404;977;642;467;830,93;107;146;378;404;467;521;642;662;717;729;830,12,93;107;146;378;467;642;717;729,8,22,5,729;378;717;642;662;467;928;830;146;327;93;107,729;93;107;146;378;521;717;404;246;338;467;642,729;146;378;717;107;521;93;404;467;928;246;662,93;107;146;246;378;404;467;521;642;662;717;729;928,93;107;146;378;467;717;729,93;107;146;165;246;378;404;467;521;642;662;717;729;928,93;107;146;165;378;467;717;729,729;378;146;521,93;146;338;378;404;521;729;783,8,378;729;93;521;146;783;338;404,378;729;93;521;146;783;338;404
554,train,sem_0309,move:decl,para3,base,I arrive at home.,23;212,874,212.0,873.0,338.0,61.0,140.0,12.0,404.0,,,,,874,873,212,977,744.0,346.0,140.0,61.0,12.0,338.0,404.0,165.0,874,212.0,873.0,165.0,,,,,,,,,874;212;873;338;61;140;12;404,874;873;212;977;744;346;140;61;12;338;404;165,874;212;873;165,12;61;140;165;212;338;404;873;874,9,212;873;874,3,17,4,874;212;873;61;338;140;12;404,212;874;873;165,874;212;873;977;346;338;140;61;744;12;165;404,12;61;140;165;212;338;404;873;874,212;873;874,12;23;61;140;165;212;338;404;873;874,23;212;873;874,212;874;716;165,165;212;716;874,4,212;874,212;874
555,train,sem_0008,drink:decl,para4,base,He sip coffee.,192;538;770,929,25.0,655.0,815.0,192.0,538.0,36.0,562.0,507.0,428.0,954.0,904.0,192,538,929,815,655.0,25.0,36.0,562.0,954.0,405.0,437.0,249.0,192,538.0,405.0,655.0,25.0,954.0,929.0,815.0,562.0,437.0,249.0,,929;25;655;815;192;538;36;562;507;428;954;904,192;538;929;815;655;25;36;562;954;405;437;249,192;538;405;655;25;954;929;815;562;437;249,25;36;192;249;405;437;538;562;655;815;929;954,12,25;192;538;562;655;815;929;954,8,14,3,929;25;815;655;538;192;36;562;428;507,192;538;25;405;562;655;815;929;954;437;249,192;538;25;655;929;815;562;954;405;36;437;249,25;36;192;249;405;437;538;562;655;815;929;954,25;192;538;562;655;815;929,25;36;192;249;405;437;538;562;655;770;815;929;954,25;192;538;562;655;770;815;929,929;954;192;538;405;562;79;25;437,25;36;79;192;405;437;538;562;655;815;929;954,12,929;192;954;25;815;562;405;655;538;36;437,929;192;954;25;815;562;405;655;538;36;437
556,train,sem_0083,move:decl,para3,base,He return at the town.,256;642,878,256.0,93.0,863.0,183.0,165.0,237.0,110.0,642.0,214.0,521.0,873.0,878,256,642,183,521.0,863.0,93.0,873.0,70.0,548.0,237.0,165.0,878,642.0,256.0,873.0,662.0,183.0,715.0,521.0,93.0,863.0,805.0,548.0,878;256;93;863;183;165;237;110;642;214;521;873,878;256;642;183;521;863;93;873;70;548;237;165,878;642;256;873;662;183;715;521;93;863;805;548,93;165;183;237;256;521;548;642;863;873;878,11,93;183;256;521;642;863;873;878,8,22,5,878;256;93;863;183;165;237;110;642;214;873,256;642;878;93;183;521;662;715;863;873;70;415,878;642;256;521;863;93;183;873;165;237;548;70,70;93;165;183;237;256;521;642;863;873;878,93;183;256;642;863;873;878,70;93;165;183;237;256;521;642;863;873;878,93;183;256;642;863;873;878,256;878;642,17;256;415;642;715;878,6,256;878;642;715;415;17,256;878;642;715;415;17
557,train,sem_0277,call:future_will,para3,tense,He will text my teacher.,178;756,756,692.0,668.0,907.0,497.0,875.0,160.0,44.0,709.0,276.0,250.0,282.0,756,692,668,907,875.0,497.0,160.0,58.0,547.0,709.0,247.0,514.0,756,58.0,547.0,709.0,692.0,907.0,514.0,875.0,247.0,668.0,403.0,160.0,756;692;668;907;497;875;160;44;709;276;250;282,756;692;668;907;875;497;160;58;547;709;247;514,756;58;547;709;692;907;514;875;247;668;403;160,58;160;247;497;514;547;668;692;709;756;875;907,12,160;668;692;709;756;875;907,7,24,5,756;692;668;875;497;907;160;709;276;250;60;358,756;58;547;692;709;247;514;668;875;907;160;308,756;692;668;907;875;58;709;547;497;160;247;514,58;160;247;497;514;547;668;692;709;756;875;907,160;668;692;709;756;875;907,58;160;178;247;497;514;547;668;692;709;756;875;907,160;178;668;692;709;756;875;907,756;692;497;547;341;668,341;497;547;668;692;756;875;907,8,756;497;692;668;875;907,756;497;692;668;875;907
558,train,sem_0217,watch:decl,para3,base,You observe a game.,69;200,719,524.0,713.0,390.0,935.0,742.0,891.0,458.0,200.0,490.0,991.0,418.0,524,719,742,891,458.0,713.0,390.0,935.0,931.0,857.0,438.0,251.0,713,438.0,890.0,524.0,742.0,251.0,69.0,837.0,170.0,719.0,390.0,616.0,719;524;713;390;935;742;891;458;200;490;991;418,524;719;742;891;458;713;390;935;931;857;438;251,713;438;890;524;742;251;69;837;170;719;390;616,251;390;438;458;524;713;719;742;891;935,10,390;524;713;719;742,5,19,4,719;524;713;390;935;742;891;458;490;991;418;792,69;170;251;294;390;438;524;616;636;713;719;742,524;742;719;891;713;935;390;931;458;69;251;636,69;251;390;458;524;636;713;719;742;891;935,390;524;713;719;742,69;200;251;390;458;524;636;713;719;742;891;935,69;200;390;524;713;719;742,200;251;616;742;69;719;524;925;240;644,69;200;240;244;251;472;524;616;644;719;742;925,12,200;616;719;251;69;524;742;240;244;644;472,200;616;719;251;69;524;742;240;244;644;472
559,train,sem_seed_eat_ynq_do,eat:ynq_do,singleton,single-seed,does She have a sandwich?,,818,15.0,118.0,80.0,678.0,169.0,736.0,623.0,100.0,910.0,944.0,763.0,818,860,15,169,736.0,118.0,678.0,80.0,100.0,944.0,763.0,960.0,818,15.0,860.0,169.0,736.0,14.0,623.0,456.0,678.0,80.0,118.0,763.0,818;15;118;80;678;169;736;623;100;910;944;763,818;860;15;169;736;118;678;80;100;944;763;960,818;15;860;169;736;14;623;456;678;80;118;763,15;80;100;118;169;623;678;736;763;818;860;944,12,15;80;118;169;678;736;763;818,8,25,5,818;118;15;80;678;169;736;623;763;960;99;617,818;15;860;14;80;118;169;456;623;678;736;100,818;736;169;15;860;678;80;118;960;763;944;100,15;80;100;118;169;623;678;736;763;818;860;960,15;80;118;169;678;736;818,15;80;100;118;169;623;678;736;763;818;860;960,15;80;118;169;678;736;818,818;15,15;818,2,818;15,818;15
560,train,sem_seed_play_present_cont,play:present_cont,singleton,single-seed,She is playing music.,,201,245.0,445.0,,,,,,,,,,201,518,245,482,3.0,688.0,364.0,542.0,699.0,260.0,315.0,687.0,518,542.0,688.0,699.0,364.0,260.0,201.0,,,,,,201;245;445,201;518;245;482;3;688;364;542;699;260;315;687,518;542;688;699;364;260;201,201;245;260;364;518;542;688;699,8,201,1,22,4,201,518;364;542;688;699;201;260,201;518;364;688;699;542;245;260;315;482;3;687,201;260;364;518;542;688;699,201,201;260;364;518;542;688;699,201,688,245;688,2,688;245,688;245
561,train,sem_0106,social:going_to,para3,tense,They are going to take a phone.,293;697,806,293.0,627.0,161.0,804.0,19.0,526.0,42.0,458.0,381.0,829.0,823.0,806,293,458,161,829.0,480.0,804.0,42.0,381.0,526.0,823.0,627.0,806,293.0,458.0,480.0,161.0,829.0,804.0,42.0,381.0,19.0,526.0,531.0,806;293;627;161;804;19;526;42;458;381;829;823,806;293;458;161;829;480;804;42;381;526;823;627,806;293;458;480;161;829;804;42;381;19;526;531,19;42;161;293;381;458;480;526;627;804;806;823;829,13,42;161;293;381;458;526;804;806;829,9,31,7,806;293;627;161;526;804;19;458;42;381;823;829,806;293;161;458;480;829;42;381;804;19;46;55,806;293;804;381;42;480;458;829;161;627;526;823,19;42;161;293;381;458;480;526;627;804;806;823;829,42;161;293;381;458;804;806;829,19;42;161;293;381;458;480;526;627;697;804;806;823;829,42;161;293;381;458;697;804;806;829,293;806,19;43;293;627;806,5,806;293;627;19;43,806;293;627;19;43
562,train,sem_0262,drink:decl,para3,lex,He have coffee.,751;954,666,440.0,555.0,822.0,215.0,25.0,588.0,929.0,507.0,437.0,632.0,904.0,507,555,437,538,192.0,770.0,218.0,791.0,486.0,184.0,345.0,302.0,184,791.0,486.0,555.0,218.0,770.0,507.0,345.0,538.0,192.0,437.0,302.0,666;440;555;822;215;25;588;929;507;437;632;904,507;555;437;538;192;770;218;791;486;184;345;302,184;791;486;555;218;770;507;345;538;192;437;302,184;192;218;302;345;437;486;507;538;555;770;791,12,437;507;555,3,15,3,440;215;822;555;25;588;929;666;507;815,184;218;486;555;770;791;192;345;437;507;538;283,507;555;192;538;437;184;486;770;218;791;345;283,184;192;218;283;345;437;486;507;538;555;770;791,507;555,184;192;218;283;345;437;486;507;538;555;751;770;791;954,507;555;751;954,770;555;437,192;437;555;576;770,5,437;555;770;192;576,437;555;770;192;576
563,train,sem_0152,pref:decl,para3,lex,He love a song.,316;545,833,180.0,995.0,930.0,590.0,530.0,827.0,522.0,975.0,258.0,,,995,930,833,180,590.0,530.0,522.0,975.0,984.0,838.0,775.0,851.0,775,838.0,984.0,930.0,180.0,833.0,995.0,267.0,851.0,590.0,530.0,975.0,833;180;995;930;590;530;827;522;975;258,995;930;833;180;590;530;522;975;984;838;775;851,775;838;984;930;180;833;995;267;851;590;530;975,180;522;530;590;775;833;838;851;930;975;984;995,12,180;530;590;833;930;975;995,7,15,4,180;833;995;930;827;530;590;522;975;258,180;775;833;838;930;984;995;267;590;851;530;975,833;995;180;930;590;975;530;522;984;838;775;267,180;267;522;530;590;775;833;838;930;975;984;995,180;530;590;833;930;975;995,180;267;316;522;530;545;590;775;833;838;930;975;984;995,180;316;530;545;590;833;930;975;995,180;930;995,180;590;827;833;930;995,6,180;995;930;833;827;590,180;995;930;833;827;590
564,train,sem_single_0989,watch:because_cause,singleton,single,"We watch a game, because it is warm.",,279,795.0,779.0,206.0,988.0,482.0,510.0,710.0,6.0,924.0,329.0,799.0,795,779,279,924,299.0,988.0,799.0,584.0,206.0,912.0,347.0,510.0,299,779.0,279.0,795.0,924.0,644.0,799.0,912.0,786.0,988.0,510.0,347.0,279;795;779;206;988;482;510;710;6;924;329;799,795;779;279;924;299;988;799;584;206;912;347;510,299;779;279;795;924;644;799;912;786;988;510;347,206;279;299;347;510;779;795;799;912;924;988,11,279;510;779;795;799;924;988,7,36,8,279;779;795;988;510;924;644;6;206;329;482;710,279;299;779;795;644;924;206;347;510;584;786;799,795;279;779;924;299;710;6;329;482;510;988;584,6;206;279;299;329;482;510;584;644;710;779;795;924;988,279;510;779;795;924,6;206;279;299;329;482;510;584;644;710;779;795;924;988,279;510;779;795;924,779;279,279;299;644;779,4,779;644;279;299,779;644;279;299
565,train,sem_0046,acq:decl,para4,base,I order pizza.,120;491;735,671,921.0,987.0,344.0,491.0,431.0,381.0,120.0,41.0,800.0,520.0,624.0,491,344,671,987,921.0,431.0,381.0,520.0,800.0,335.0,869.0,503.0,491,869.0,921.0,335.0,671.0,344.0,800.0,987.0,503.0,520.0,774.0,481.0,671;921;987;344;491;431;381;120;41;800;520;624,491;344;671;987;921;431;381;520;800;335;869;503,491;869;921;335;671;344;800;987;503;520;774;481,335;344;381;431;491;503;520;671;800;869;921;987,12,344;491;520;671;800;921;987,7,14,3,671;921;987;344;491;431;381;800;520;120;624;41,491;335;344;503;520;671;774;800;869;921;987;51,491;987;671;344;921;431;800;520;869;774;335;503,335;344;431;491;503;520;671;774;800;869;921;987,344;491;520;671;800;921;987,120;335;344;431;491;503;520;671;735;774;800;869;921;987,120;344;491;520;671;735;800;921;987,120;671;503;344;491;987;869;335;51;520;774;800;411;921;577;707,18;51;120;268;335;344;381;411;431;436;491;503;520;577;663;671;705;707;774;800;868;869;921;987,24,671;344;503;491;520;120;987;663;431;921;268;869;18;577;800;707;381;411;705;436;868,671;344;503;491;520;120;987;663;431;921;268;869;18;577;800;707;381;411;705;436;868
566,train,sem_0111,social:decl,para3,base,We use a computer.,627;845,845,706.0,720.0,421.0,959.0,697.0,481.0,334.0,772.0,601.0,569.0,760.0,845,706,421,720,959.0,601.0,273.0,471.0,645.0,334.0,697.0,569.0,845,601.0,959.0,706.0,720.0,421.0,645.0,348.0,833.0,380.0,298.0,892.0,845;706;720;421;959;697;481;334;772;601;569;760,845;706;421;720;959;601;273;471;645;334;697;569,845;601;959;706;720;421;645;348;833;380;298;892,334;421;569;601;645;697;706;720;845;959,10,421;601;706;720;845;959,6,18,4,845;706;720;421;697;959;334;481;772;601;569;760,845;601;706;959;421;720;5;34;52;118;135;168,845;706;720;421;601;959;273;471;645;334;772;697,334;421;601;697;706;720;772;845;959,421;601;706;720;845;959,334;421;601;627;697;706;720;772;845;959,421;601;627;706;720;845;959,706;845,706;845,2,706;845,706;845
567,train,sem_seed_pref_past_simple,pref:past_simple,singleton,single-seed,He enjoyed lunch.,,73,242.0,316.0,,,,,,,,,,73,839,766,757,278.0,184.0,682.0,345.0,40.0,703.0,962.0,805.0,278,73.0,839.0,766.0,184.0,757.0,345.0,682.0,40.0,,,,73;242;316,73;839;766;757;278;184;682;345;40;703;962;805,278;73;839;766;184;757;345;682;40,40;73;184;278;345;682;757;766;839,9,73,1,17,3,73;242,73;184;278;757;766;839;40;345;682,73;766;278;184;839;757;40;345;682;703;805;962,40;73;184;278;345;682;757;766;839,73,40;73;184;278;345;682;757;766;839,73,73;278;242;40,40;73;242;278;839,5,73;839;242,73;839;242
568,train,sem_0088,acq:decl,para3,lex,They get a sandwich.,411;620,500,860.0,897.0,677.0,108.0,678.0,177.0,99.0,118.0,818.0,604.0,772.0,860,897,772,181,365.0,985.0,677.0,678.0,604.0,99.0,749.0,354.0,749,99.0,897.0,678.0,772.0,677.0,604.0,181.0,414.0,354.0,365.0,860.0,500;860;897;677;108;678;177;99;118;818;604;772,860;897;772;181;365;985;677;678;604;99;749;354,749;99;897;678;772;677;604;181;414;354;365;860,99;181;354;365;604;677;678;749;772;860;897,11,99;604;677;678;772;860;897,7,20,4,897;860;677;108;177;678;99;500;118;818;604;772,99;604;677;678;749;772;897;181;354;365;414;860,897;772;860;181;365;604;677;678;99;749;414;354,99;181;354;365;414;604;677;678;749;772;860;897,99;604;677;678;772;860;897,99;181;354;365;411;414;604;620;677;678;749;772;860;897,99;411;604;620;677;678;772;860;897,677;678;604;749;500;99,99;118;177;354;414;500;604;624;646;677;678;749;860,13,677;604;749;678;99;500;860;354;646;177;414;624;118,677;604;749;678;99;500;860;354;646;177;414;624;118
569,train,sem_0031,social:decl,para4,lex,He start a computer.,19;645;898,601,334.0,772.0,481.0,760.0,566.0,959.0,365.0,706.0,697.0,679.0,137.0,601,887,334,406,805.0,582.0,915.0,679.0,470.0,706.0,959.0,566.0,601,334.0,887.0,406.0,838.0,882.0,178.0,772.0,775.0,167.0,159.0,719.0,601;334;772;481;760;566;959;365;706;697;679;137,601;887;334;406;805;582;915;679;470;706;959;566,601;334;887;406;838;882;178;772;775;167;159;719,334;406;566;601;679;706;772;887;959,9,334;601,2,20,4,601;334;772;566;481;959;706;760;697;365;679;845,334;601;887;406;16;38;74;159;167;178;231;356,601;887;334;582;915;679;805;406;7;566;697;706,334;406;566;601;679;697;706;887,334;601,19;334;406;566;601;645;679;697;706;887;898,19;334;601;645;898,601,601,1,601,601
570,train,sem_0161,eat:decl,para3,base,I eat dinner.,,122,974.0,70.0,253.0,791.0,533.0,520.0,,,,,,122,974,70,108,520.0,253.0,663.0,84.0,18.0,922.0,932.0,309.0,520,253.0,974.0,122.0,108.0,663.0,84.0,,,,,,122;974;70;253;791;533;520,122;974;70;108;520;253;663;84;18;922;932;309,520;253;974;122;108;663;84,70;84;108;122;253;520;663;974,8,122;253;520;974,4,13,3,122;974;70;791;533;520,122;253;520;974;84;108;663,122;974;70;108;520;253;663;84;436;922;932;839,70;84;108;122;253;520;663;974,122;520;974,70;84;108;122;253;520;663;974,122;520;974,122;533;917;520;253;420,122;253;314;420;520;533;683;917;974,9,122;533;974;420;917;683;314,122;533;974;420;917;683;314
571,train,sem_seed_eat_conditional_if,eat:conditional_if,singleton,single-seed,"If it is warm, He eat pizza.",,680,786.0,119.0,527.0,299.0,932.0,990.0,707.0,436.0,625.0,319.0,951.0,680,527,119,786,3.0,990.0,625.0,951.0,319.0,175.0,299.0,142.0,680,527.0,119.0,786.0,3.0,990.0,625.0,710.0,206.0,142.0,795.0,299.0,680;786;119;527;299;932;990;707;436;625;319;951,680;527;119;786;3;990;625;951;319;175;299;142,680;527;119;786;3;990;625;710;206;142;795;299,3;119;142;299;319;527;625;680;786;951;990,11,119;299;527;625;680;786;990,7,28,7,680;786;119;527;299;990;625;436;707;951;319;932,680;119;527;786;3;625;710;990;142;175;206;299,680;527;119;786;3;990;625;142;299;175;951;319,3;119;142;175;299;319;527;625;680;786;951;990,119;299;527;625;680;786;990,3;119;142;175;299;319;527;625;680;786;951;990,119;299;527;625;680;786;990,680,680,1,680,680
572,train,sem_0180,social:future_will,para3,tense,I will take a ticket.,186;915,186,33.0,915.0,98.0,700.0,829.0,,,,,,,186,915,982,626,733.0,153.0,33.0,98.0,205.0,627.0,293.0,793.0,186,915.0,733.0,982.0,626.0,,,,,,,,186;33;915;98;700;829,186;915;982;626;733;153;33;98;205;627;293;793,186;915;733;982;626,33;98;186;626;733;915;982,7,186;915,2,21,5,186;33;915;98;700,186;915;626;733;982,186;915;98;33;982;733;626;293;627;205;793;153,33;98;186;626;733;915;982,186;915,33;98;186;626;733;915;982,186;915,186,186,1,186,186
573,train,sem_0261,move:decl,para3,base,I go to school.,183;277,277,606.0,649.0,809.0,188.0,527.0,,,,,,,277,606,973,730,783.0,723.0,670.0,526.0,809.0,649.0,188.0,579.0,277,606.0,809.0,649.0,,,,,,,,,277;606;649;809;188;527,277;606;973;730;783;723;670;526;809;649;188;579,277;606;809;649,188;277;606;649;809,5,277;606;649;809,4,15,4,277;606;649;809;188;527,277;606;649;809,277;606;973;783;730;649;809;723;670;526;188;579,188;277;606;649;809,277;606;649;809,183;188;277;606;649;809,183;277;606;649;809,277;606,277;606;649,3,277;649;606,277;649;606
